date,file,Car,Motorcycle,Autorickshaw,Pedestrian
2025-03-24_16-22-28.570-0-334,00001350.jpeg,4,0,1,0
2025-03-24_16-22-28.570-0-334,00001400.jpeg,4,0,1,0
2025-03-24_16-22-28.570-0-334,00001450.jpeg,4,0,1,0
2025-03-24_16-22-28.570-0-334,00001505.jpeg,2,0,1,0
2025-03-24_16-22-28.570-0-334,00001555.jpeg,3,0,0,1
2025-03-24_16-22-28.570-0-334,00001605.jpeg,4,0,0,0
2025-03-24_16-22-28.570-0-334,00001655.jpeg,2,0,0,0
2025-03-25_15-12-31.603-4-51,00000030.jpeg,8,2,1,1
2025-03-25_15-12-31.603-4-51,00000080.jpeg,9,2,1,1
2025-03-25_15-12-31.603-4-51,00000130.jpeg,8,2,1,1
2025-03-25_15-12-31.603-4-51,00000180.jpeg,8,2,1,1
2025-03-25_15-12-31.603-4-51,00000235.jpeg,7,2,1,1
2025-03-25_15-12-31.603-4-51,00000285.jpeg,7,2,1,1
2025-03-25_15-12-31.603-4-51,00000335.jpeg,7,2,1,1
2025-03-25_15-12-31.603-4-51,00000385.jpeg,7,2,1,1
2025-02-27_17-06-06.694-1117-1148,00000020.jpeg,4,1,2,1
2025-02-27_17-06-06.694-1117-1148,00000070.jpeg,4,1,1,1
2025-02-27_17-06-06.694-1117-1148,00000120.jpeg,4,0,2,1
2025-02-27_17-06-06.694-1117-1148,00000170.jpeg,2,0,4,0
2025-02-12_14-19-51.097,00000015.jpeg,10,1,0,0
2025-02-12_14-19-51.097,00000065.jpeg,8,2,3,0
2025-02-12_14-19-51.097,00000115.jpeg,11,1,0,1
2025-02-12_14-19-51.097,00000165.jpeg,8,1,0,1
2025-02-28_17-39-38.401-405-431,00000010.jpeg,3,0,0,3
2025-02-28_17-39-38.401-405-431,00000060.jpeg,4,0,0,2
2025-02-28_17-39-38.401-405-431,00000110.jpeg,0,0,0,0
2025-02-28_17-39-38.401-405-431,00000160.jpeg,2,0,0,2
2025-04-04_13-05-05.936-0-250,00000635.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00000685.jpeg,0,0,1,0
2025-04-04_13-05-05.936-0-250,00000735.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00000785.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00000840.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00000890.jpeg,3,0,0,0
2025-04-04_13-05-05.936-0-250,00000940.jpeg,4,0,0,0
2025-04-04_13-05-05.936-0-250,00000990.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00001040.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00001095.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00001145.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00001195.jpeg,3,0,0,0
2025-04-04_13-05-05.936-0-250,00001245.jpeg,2,0,0,0
2025-04-04_13-05-05.936-0-250,00001300.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00001350.jpeg,2,0,1,0
2025-04-04_13-05-05.936-0-250,00001400.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00001450.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00001925.jpeg,2,0,0,0
2025-04-04_13-05-05.936-0-250,00001975.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00002025.jpeg,0,0,0,1
2025-04-04_13-05-05.936-0-250,00002075.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00002130.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00002180.jpeg,2,0,0,0
2025-04-04_13-05-05.936-0-250,00002230.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00002280.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00002335.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00002385.jpeg,1,0,0,0
2025-04-04_13-05-05.936-0-250,00002435.jpeg,0,0,0,0
2025-04-04_13-05-05.936-0-250,00002485.jpeg,0,0,0,0
2025-01-21_15-54-43.250,00000035.jpeg,11,4,0,0
2025-01-21_15-54-43.250,00000085.jpeg,14,0,0,0
2025-01-21_15-54-43.250,00000135.jpeg,11,3,0,0
2025-01-21_15-54-43.250,00000185.jpeg,9,1,0,0
2025-03-17_13-11-45.065-170-260,00000030.jpeg,6,1,1,2
2025-03-17_13-11-45.065-170-260,00000080.jpeg,3,4,0,4
2025-03-17_13-11-45.065-170-260,00000130.jpeg,6,1,0,1
2025-03-17_13-11-45.065-170-260,00000180.jpeg,2,1,1,1
2025-03-17_13-11-45.065-170-260,00000445.jpeg,3,4,1,4
2025-03-17_13-11-45.065-170-260,00000495.jpeg,1,2,0,3
2025-03-17_13-11-45.065-170-260,00000545.jpeg,3,3,0,2
2025-03-17_13-11-45.065-170-260,00000595.jpeg,2,1,0,1
2025-03-17_13-11-45.065-170-260,00000650.jpeg,4,0,1,2
2025-03-17_13-11-45.065-170-260,00000700.jpeg,4,3,0,3
2025-03-17_13-11-45.065-170-260,00000750.jpeg,2,0,1,1
2025-03-17_13-11-45.065-170-260,00000800.jpeg,5,1,0,1
2025-03-13_20-26-19.974,00000435.jpeg,1,0,0,0
2025-03-13_20-26-19.974,00000485.jpeg,1,0,0,0
2025-03-13_20-26-19.974,00000535.jpeg,2,0,0,0
2025-03-13_20-26-19.974,00000585.jpeg,2,0,0,0
2025-02-11_14-53-57.980,00000310.jpeg,6,4,0,7
2025-02-11_14-53-57.980,00000360.jpeg,8,3,0,9
2025-02-11_14-53-57.980,00000410.jpeg,11,5,0,6
2025-02-11_14-53-57.980,00000460.jpeg,9,4,0,5
2025-02-11_14-53-57.980,00000605.jpeg,9,2,0,6
2025-02-11_14-53-57.980,00000655.jpeg,5,3,0,7
2025-02-11_14-53-57.980,00000705.jpeg,8,3,0,6
2025-02-11_14-53-57.980,00000755.jpeg,12,4,0,7
2024-12-20_15-46-33.071,00000000.jpeg,1,0,0,0
2024-12-20_15-46-33.071,00000050.jpeg,2,0,0,1
2024-12-20_15-46-33.071,00000100.jpeg,3,0,0,1
2024-12-20_15-46-33.071,00000150.jpeg,2,1,0,0
2024-12-20_15-46-33.071,00000200.jpeg,2,1,0,0
2025-03-10_16-16-28.955-324-370,00000045.jpeg,1,0,3,0
2025-03-10_16-16-28.955-324-370,00000095.jpeg,2,0,0,0
2025-03-10_16-16-28.955-324-370,00000145.jpeg,3,0,0,0
2025-03-10_16-16-28.955-324-370,00000195.jpeg,5,0,0,0
2025-03-10_16-16-28.955-324-370,00000250.jpeg,5,1,4,1
2025-03-10_16-16-28.955-324-370,00000300.jpeg,3,1,2,1
2025-03-10_16-16-28.955-324-370,00000350.jpeg,1,0,4,0
2025-03-10_16-16-28.955-324-370,00000400.jpeg,3,0,4,0
2025-02-11_14-36-02.133,00000035.jpeg,9,2,0,1
2025-02-11_14-36-02.133,00000085.jpeg,6,2,0,1
2025-02-11_14-36-02.133,00000135.jpeg,7,3,0,1
2025-02-11_14-36-02.133,00000185.jpeg,6,2,0,1
2025-02-11_14-36-02.133,00000330.jpeg,6,3,0,1
2025-02-11_14-36-02.133,00000380.jpeg,6,3,0,1
2025-02-11_14-36-02.133,00000430.jpeg,7,3,0,1
2025-02-11_14-36-02.133,00000480.jpeg,8,2,0,1
2024-12-20_15-24-48.839,00000325.jpeg,2,3,0,2
2024-12-20_15-24-48.839,00000375.jpeg,4,0,0,3
2025-03-25_15-01-37.885-8-46,00000010.jpeg,8,2,0,2
2025-03-25_15-01-37.885-8-46,00000060.jpeg,8,2,0,1
2025-03-25_15-01-37.885-8-46,00000110.jpeg,8,2,0,1
2025-03-25_15-01-37.885-8-46,00000160.jpeg,9,2,0,2
2025-03-25_15-01-37.885-8-46,00000215.jpeg,8,2,0,1
2025-03-25_15-01-37.885-8-46,00000265.jpeg,8,2,0,1
2025-03-25_15-01-37.885-8-46,00000315.jpeg,9,2,0,1
2025-03-25_15-01-37.885-8-46,00000365.jpeg,8,2,0,1
2025-03-17_16-55-30.134-0-59,00000035.jpeg,3,2,0,4
2025-03-17_16-55-30.134-0-59,00000085.jpeg,3,2,0,2
2025-03-17_16-55-30.134-0-59,00000135.jpeg,3,0,2,1
2025-03-17_16-55-30.134-0-59,00000185.jpeg,2,2,1,2
2025-03-17_16-55-30.134-0-59,00000240.jpeg,3,1,1,1
2025-03-17_16-55-30.134-0-59,00000290.jpeg,1,3,1,3
2025-03-17_16-55-30.134-0-59,00000340.jpeg,2,1,1,2
2025-03-17_16-55-30.134-0-59,00000390.jpeg,1,3,1,2
2025-04-04_15-02-27.275-745-1120,00000025.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00000075.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00000125.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00000175.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00000230.jpeg,1,0,2,0
2025-04-04_15-02-27.275-745-1120,00000280.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00000330.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00000380.jpeg,2,0,1,0
2025-04-04_15-02-27.275-745-1120,00000435.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00000485.jpeg,0,0,2,0
2025-04-04_15-02-27.275-745-1120,00000535.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00000585.jpeg,0,0,2,0
2025-04-04_15-02-27.275-745-1120,00000640.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00000690.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00000740.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00000790.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00001475.jpeg,1,0,1,0
2025-04-04_15-02-27.275-745-1120,00001525.jpeg,2,0,1,0
2025-04-04_15-02-27.275-745-1120,00001575.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00001625.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00001680.jpeg,0,0,1,0
2025-04-04_15-02-27.275-745-1120,00001730.jpeg,0,0,2,0
2025-04-04_15-02-27.275-745-1120,00001780.jpeg,0,0,1,0
2025-04-04_15-02-27.275-745-1120,00001830.jpeg,0,0,1,0
2025-04-04_15-02-27.275-745-1120,00001880.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00001935.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00001985.jpeg,0,0,1,0
2025-04-04_15-02-27.275-745-1120,00002035.jpeg,0,0,1,0
2025-04-04_15-02-27.275-745-1120,00002085.jpeg,0,0,2,0
2025-04-04_15-02-27.275-745-1120,00002350.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00002400.jpeg,1,0,1,0
2025-04-04_15-02-27.275-745-1120,00002450.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00002500.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00002555.jpeg,0,0,1,0
2025-04-04_15-02-27.275-745-1120,00002605.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00002655.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00002705.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00002970.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00003020.jpeg,4,0,0,0
2025-04-04_15-02-27.275-745-1120,00003070.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00003120.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00003175.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00003225.jpeg,1,0,0,0
2025-04-04_15-02-27.275-745-1120,00003275.jpeg,2,0,0,0
2025-04-04_15-02-27.275-745-1120,00003325.jpeg,1,0,1,0
2025-04-04_15-02-27.275-745-1120,00003380.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00003430.jpeg,0,0,1,0
2025-04-04_15-02-27.275-745-1120,00003480.jpeg,0,0,1,0
2025-04-04_15-02-27.275-745-1120,00003530.jpeg,0,0,0,0
2025-04-04_15-02-27.275-745-1120,00003585.jpeg,2,0,2,0
2025-04-04_15-02-27.275-745-1120,00003635.jpeg,2,0,0,0
2025-04-04_15-02-27.275-745-1120,00003685.jpeg,1,0,1,0
2025-04-04_15-02-27.275-745-1120,00003735.jpeg,1,0,0,0
2025-03-13_19-51-31.235,00000035.jpeg,1,0,0,0
2025-03-13_19-51-31.235,00000085.jpeg,1,0,0,1
2025-03-13_19-51-31.235,00000135.jpeg,1,1,0,1
2025-03-13_19-51-31.235,00000185.jpeg,1,1,0,2
2025-02-13_15-11-07.277,00000030.jpeg,12,1,0,0
2025-02-13_15-11-07.277,00000080.jpeg,7,1,0,1
2025-02-13_15-11-07.277,00000130.jpeg,6,1,0,0
2025-02-13_15-11-07.277,00000180.jpeg,5,2,0,1
2025-02-13_15-11-07.277,00000325.jpeg,6,1,0,0
2025-02-13_15-11-07.277,00000375.jpeg,8,1,0,0
2025-02-13_15-11-07.277,00000425.jpeg,8,1,0,0
2025-02-13_15-11-07.277,00000475.jpeg,6,1,0,0
2025-02-28_17-32-30.368-128-180,00000020.jpeg,7,0,0,3
2025-02-28_17-32-30.368-128-180,00000070.jpeg,7,0,0,7
2025-02-28_17-32-30.368-128-180,00000120.jpeg,3,0,0,9
2025-02-28_17-32-30.368-128-180,00000170.jpeg,3,1,0,6
2025-02-28_17-32-30.368-128-180,00000225.jpeg,2,0,0,3
2025-02-28_17-32-30.368-128-180,00000275.jpeg,3,0,0,3
2025-02-28_17-32-30.368-128-180,00000325.jpeg,3,1,0,6
2025-02-28_17-32-30.368-128-180,00000375.jpeg,3,2,0,10
2025-01-21_15-03-58.685,00000010.jpeg,7,0,1,0
2025-01-21_15-03-58.685,00000060.jpeg,6,0,0,0
2025-01-21_15-03-58.685,00000110.jpeg,9,0,0,3
2025-01-21_15-03-58.685,00000160.jpeg,8,0,1,3
2025-02-27_17-06-06.694-635-680,00000010.jpeg,5,0,2,0
2025-02-27_17-06-06.694-635-680,00000060.jpeg,1,1,0,1
2025-02-27_17-06-06.694-635-680,00000110.jpeg,2,1,0,1
2025-02-27_17-06-06.694-635-680,00000160.jpeg,0,1,0,1
2025-02-27_17-06-06.694-635-680,00000305.jpeg,0,0,0,0
2025-02-27_17-06-06.694-635-680,00000355.jpeg,3,1,0,1
2025-02-27_17-06-06.694-635-680,00000405.jpeg,1,2,1,3
2024-12-26_16-37-13.069,00000005.jpeg,6,6,1,4
2024-12-26_16-37-13.069,00000055.jpeg,9,0,2,1
2024-12-26_16-37-13.069,00000105.jpeg,5,4,1,5
2024-12-26_16-37-13.069,00000155.jpeg,10,6,0,2
2024-12-26_16-37-13.069,00000300.jpeg,16,0,0,1
2024-12-26_16-37-13.069,00000350.jpeg,5,4,2,4
2024-12-26_16-37-13.069,00000400.jpeg,9,2,2,0
2024-12-26_16-37-13.069,00000450.jpeg,5,1,3,7
2024-12-26_16-37-13.069,00000500.jpeg,10,1,2,8
2024-12-26_16-37-13.069,00000645.jpeg,6,3,4,4
2024-12-26_16-37-13.069,00000695.jpeg,4,4,3,5
2024-12-26_16-37-13.069,00000745.jpeg,11,4,3,4
2024-12-26_16-37-13.069,00000795.jpeg,11,7,1,3
2024-12-26_16-37-13.069,00001240.jpeg,12,1,1,4
2024-12-26_16-37-13.069,00001290.jpeg,13,1,0,3
2024-12-26_16-37-13.069,00001340.jpeg,7,0,3,1
2024-12-26_16-37-13.069,00001390.jpeg,6,3,2,0
2024-12-26_16-37-13.069,00001835.jpeg,5,5,1,3
2024-12-26_16-37-13.069,00001885.jpeg,3,3,2,3
2024-12-26_16-37-13.069,00001935.jpeg,5,3,2,3
2024-12-26_16-37-13.069,00001985.jpeg,8,1,1,0
2024-12-26_16-37-13.069,00002430.jpeg,5,6,3,0
2024-12-26_16-37-13.069,00002480.jpeg,13,0,2,1
2024-12-26_16-37-13.069,00002530.jpeg,11,3,1,4
2024-12-26_16-37-13.069,00002580.jpeg,9,6,1,3
2024-12-26_16-37-13.069,00002725.jpeg,9,3,2,6
2024-12-26_16-37-13.069,00002775.jpeg,8,4,1,3
2024-12-26_16-37-13.069,00002825.jpeg,8,2,2,0
2024-12-26_16-37-13.069,00002875.jpeg,9,4,3,0
2024-12-26_16-37-13.069,00003020.jpeg,3,7,2,2
2024-12-26_16-37-13.069,00003070.jpeg,5,5,1,0
2024-12-26_16-37-13.069,00003120.jpeg,4,6,1,4
2024-12-26_16-37-13.069,00003170.jpeg,5,6,1,2
2025-03-24_20-21-56.435,00000450.jpeg,1,0,1,3
2025-03-24_20-21-56.435,00000500.jpeg,0,0,0,2
2025-02-13_16-40-55.032,00000015.jpeg,5,1,0,0
2025-02-13_16-40-55.032,00000065.jpeg,7,1,0,0
2025-02-13_16-40-55.032,00000115.jpeg,3,1,0,1
2025-02-13_16-40-55.032,00000165.jpeg,5,1,0,1
2025-02-13_16-40-55.032,00000310.jpeg,4,1,0,1
2025-02-13_16-40-55.032,00000360.jpeg,5,1,0,1
2025-02-13_16-40-55.032,00000410.jpeg,5,1,0,1
2025-02-13_16-40-55.032,00000460.jpeg,6,1,0,1
2025-02-13_16-40-55.032,00000605.jpeg,5,1,0,1
2025-02-13_16-40-55.032,00000655.jpeg,5,1,0,1
2025-02-13_16-40-55.032,00000705.jpeg,5,0,0,1
2024-12-20_14-56-41.471,00001205.jpeg,1,3,0,3
2024-12-20_14-56-41.471,00001255.jpeg,3,0,0,0
2024-12-20_14-56-41.471,00001305.jpeg,2,0,0,1
2024-12-20_14-56-41.471,00001355.jpeg,5,0,0,0
2024-12-20_14-56-41.471,00001500.jpeg,2,4,0,4
2024-12-20_14-56-41.471,00001550.jpeg,4,2,0,3
2024-12-20_14-56-41.471,00001600.jpeg,3,4,1,5
2024-12-20_14-56-41.471,00001650.jpeg,0,5,0,4
2024-12-20_14-56-41.471,00001700.jpeg,4,2,1,6
2024-12-20_14-56-41.471,00001845.jpeg,13,2,3,4
2024-12-20_14-56-41.471,00001895.jpeg,11,0,2,1
2024-12-20_14-56-41.471,00001945.jpeg,8,0,2,1
2024-12-20_14-56-41.471,00001995.jpeg,6,2,2,4
2024-12-20_14-56-41.471,00002140.jpeg,4,1,1,2
2024-12-20_14-56-41.471,00002190.jpeg,5,4,0,4
2024-12-20_14-56-41.471,00002240.jpeg,4,1,0,3
2024-12-20_14-56-41.471,00002290.jpeg,5,2,2,6
2024-12-20_14-56-41.471,00002435.jpeg,5,0,2,1
2024-12-20_14-56-41.471,00002485.jpeg,6,0,1,2
2024-12-20_14-56-41.471,00002535.jpeg,9,5,1,6
2024-12-20_14-56-41.471,00002585.jpeg,8,3,6,4
2024-12-20_14-56-41.471,00002730.jpeg,2,0,1,0
2024-12-20_14-56-41.471,00002780.jpeg,2,1,1,1
2024-12-20_14-56-41.471,00002830.jpeg,1,0,2,1
2024-12-20_14-56-41.471,00002880.jpeg,1,1,2,1
2025-03-25_15-36-59.305-6-37,00000040.jpeg,9,1,1,1
2025-03-25_15-36-59.305-6-37,00000090.jpeg,9,1,1,1
2025-03-25_15-36-59.305-6-37,00000140.jpeg,10,1,1,1
2025-03-25_15-36-59.305-6-37,00000190.jpeg,8,1,1,1
2025-03-17_13-00-02.766-0-69,00000455.jpeg,5,5,0,5
2025-03-17_13-00-02.766-0-69,00000505.jpeg,4,3,0,10
2025-03-17_13-00-02.766-0-69,00000555.jpeg,3,2,0,3
2025-03-17_13-00-02.766-0-69,00000605.jpeg,4,4,1,3
2025-03-25_15-25-48.718-3-54,00000030.jpeg,9,1,1,1
2025-03-25_15-25-48.718-3-54,00000080.jpeg,9,1,1,1
2025-03-25_15-25-48.718-3-54,00000130.jpeg,9,1,1,1
2025-03-25_15-25-48.718-3-54,00000180.jpeg,7,1,1,1
2024-12-20_15-29-04.605,00000625.jpeg,7,0,0,1
2024-12-20_15-29-04.605,00000675.jpeg,6,0,0,0
2024-12-20_15-29-04.605,00000725.jpeg,6,0,0,0
2024-12-20_15-29-04.605,00000775.jpeg,4,0,0,0
2025-03-13_20-10-59.692,00000040.jpeg,1,1,0,1
2025-03-13_20-10-59.692,00000090.jpeg,1,1,0,1
2025-03-13_20-10-59.692,00000140.jpeg,1,1,0,2
2025-03-13_20-10-59.692,00000190.jpeg,1,1,0,1
2025-03-13_19-41-54.254,00000035.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000085.jpeg,2,0,0,0
2025-03-13_19-41-54.254,00000135.jpeg,3,0,1,0
2025-03-13_19-41-54.254,00000185.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000240.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000290.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000340.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000390.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000445.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000495.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000545.jpeg,0,0,0,0
2025-03-13_19-41-54.254,00000595.jpeg,0,0,0,0
2025-02-13_15-28-53.767,00000020.jpeg,11,0,0,0
2025-02-13_15-28-53.767,00000070.jpeg,6,3,0,0
2025-02-13_15-28-53.767,00000120.jpeg,10,0,0,1
2025-02-13_15-28-53.767,00000170.jpeg,11,1,0,1
2025-02-13_15-28-53.767,00000315.jpeg,11,1,0,0
2025-02-13_15-28-53.767,00000365.jpeg,11,1,0,2
2025-02-13_15-28-53.767,00000415.jpeg,12,0,0,1
2025-02-13_15-28-53.767,00000465.jpeg,12,0,0,2
2025-02-13_15-28-53.767,00000610.jpeg,11,0,0,1
2025-02-13_15-28-53.767,00000660.jpeg,10,1,0,1
2025-02-13_15-28-53.767,00000710.jpeg,7,0,0,2
2025-02-13_15-28-53.767,00000760.jpeg,10,0,0,3
2025-02-13_15-28-53.767,00000905.jpeg,10,0,1,2
2025-02-13_15-28-53.767,00000955.jpeg,6,1,1,4
2025-02-13_15-28-53.767,00001005.jpeg,9,1,0,4
2025-04-04_11-56-27.379-0-60,00000035.jpeg,1,0,1,0
2025-04-04_11-56-27.379-0-60,00000085.jpeg,0,0,1,0
2025-04-04_11-56-27.379-0-60,00000135.jpeg,1,0,1,0
2025-04-04_11-56-27.379-0-60,00000185.jpeg,1,0,1,0
2025-04-04_11-56-27.379-0-60,00000240.jpeg,0,0,0,0
2025-04-04_11-56-27.379-0-60,00000290.jpeg,2,0,1,0
2025-04-04_11-56-27.379-0-60,00000340.jpeg,3,0,0,0
2025-04-04_11-56-27.379-0-60,00000390.jpeg,0,0,0,0
2025-04-04_08-47-19.505-365-620,00000235.jpeg,1,0,0,1
2025-04-04_08-47-19.505-365-620,00000285.jpeg,1,0,0,1
2025-04-04_08-47-19.505-365-620,00000335.jpeg,2,0,1,0
2025-04-04_08-47-19.505-365-620,00000385.jpeg,3,0,1,1
2025-04-04_08-47-19.505-365-620,00000440.jpeg,2,0,1,0
2025-04-04_08-47-19.505-365-620,00000490.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00000540.jpeg,2,2,2,2
2025-04-04_08-47-19.505-365-620,00000590.jpeg,3,0,0,0
2025-04-04_08-47-19.505-365-620,00000645.jpeg,0,0,0,0
2025-04-04_08-47-19.505-365-620,00000695.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00000745.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00000795.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00000850.jpeg,1,0,0,0
2025-04-04_08-47-19.505-365-620,00000900.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00000950.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00001000.jpeg,1,0,0,0
2025-04-04_08-47-19.505-365-620,00001685.jpeg,3,1,0,1
2025-04-04_08-47-19.505-365-620,00001735.jpeg,1,0,0,0
2025-04-04_08-47-19.505-365-620,00001785.jpeg,1,0,0,0
2025-04-04_08-47-19.505-365-620,00001835.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00001890.jpeg,0,0,0,1
2025-04-04_08-47-19.505-365-620,00001940.jpeg,2,0,1,0
2025-04-04_08-47-19.505-365-620,00001990.jpeg,2,0,1,0
2025-04-04_08-47-19.505-365-620,00002040.jpeg,4,0,0,0
2025-04-04_08-47-19.505-365-620,00002090.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00002355.jpeg,1,0,0,1
2025-04-04_08-47-19.505-365-620,00002405.jpeg,2,0,0,0
2025-04-04_08-47-19.505-365-620,00002455.jpeg,0,0,0,0
2025-04-04_08-47-19.505-365-620,00002505.jpeg,0,0,1,0
2025-03-04_16-51-07.420-461-494,00000040.jpeg,3,0,0,0
2025-03-04_16-51-07.420-461-494,00000090.jpeg,3,0,1,1
2025-03-04_16-51-07.420-461-494,00000140.jpeg,0,0,0,0
2025-03-04_16-51-07.420-461-494,00000190.jpeg,1,4,0,5
2025-03-04_16-51-07.420-461-494,00000245.jpeg,2,1,0,2
2025-03-04_16-51-07.420-461-494,00000295.jpeg,9,4,0,0
2025-03-03_12-42-33.910-239-315,00000015.jpeg,7,2,5,5
2025-03-03_12-42-33.910-239-315,00000065.jpeg,2,3,4,7
2025-03-03_12-42-33.910-239-315,00000115.jpeg,6,10,3,8
2025-03-03_12-42-33.910-239-315,00000165.jpeg,3,3,2,3
2025-03-03_12-42-33.910-239-315,00000220.jpeg,4,2,2,2
2025-03-03_12-42-33.910-239-315,00000270.jpeg,6,6,7,2
2025-03-03_12-42-33.910-239-315,00000320.jpeg,2,1,3,3
2025-03-03_12-42-33.910-239-315,00000370.jpeg,2,6,2,10
2025-03-03_12-42-33.910-239-315,00000425.jpeg,1,1,3,7
2025-03-03_12-42-33.910-239-315,00000475.jpeg,4,3,2,2
2025-03-03_12-42-33.910-239-315,00000525.jpeg,5,0,2,1
2025-03-03_12-42-33.910-239-315,00000575.jpeg,9,2,2,3
2025-03-03_12-42-33.910-239-315,00000630.jpeg,9,2,2,2
2025-03-03_12-42-33.910-239-315,00000680.jpeg,4,3,3,4
2025-03-03_12-42-33.910-239-315,00000730.jpeg,8,2,3,4
2025-03-24_20-29-24.758,00000020.jpeg,0,1,0,2
2025-03-24_20-29-24.758,00000070.jpeg,0,0,1,3
2025-03-24_20-29-24.758,00000120.jpeg,0,0,1,2
2025-03-24_20-29-24.758,00000170.jpeg,0,0,1,2
2025-03-04_16-18-58.752-0-50,00000225.jpeg,2,2,2,1
2025-03-04_16-18-58.752-0-50,00000275.jpeg,1,2,1,1
2025-03-04_16-18-58.752-0-50,00000325.jpeg,5,0,2,2
2025-03-04_16-18-58.752-0-50,00000375.jpeg,3,1,1,3
2025-01-20_17-10-24.459,00000010.jpeg,8,1,0,0
2025-01-20_17-10-24.459,00000060.jpeg,8,0,0,1
2025-01-20_17-10-24.459,00000110.jpeg,5,1,0,2
2025-01-20_17-10-24.459,00000160.jpeg,13,0,0,2
2025-01-20_17-10-24.459,00000305.jpeg,8,2,1,1
2025-01-20_17-10-24.459,00000355.jpeg,7,2,1,0
2025-01-20_17-10-24.459,00000405.jpeg,5,2,1,4
2025-01-20_17-10-24.459,00000455.jpeg,11,1,0,2
2025-01-20_17-10-24.459,00003600.jpeg,4,10,3,4
2025-01-20_17-10-24.459,00003650.jpeg,5,5,2,8
2025-01-20_17-10-24.459,00003700.jpeg,4,2,2,8
2025-01-20_17-10-24.459,00003750.jpeg,2,4,2,6
2025-01-20_17-10-24.459,00003800.jpeg,4,3,0,4
2025-01-20_17-10-24.459,00003945.jpeg,7,2,1,7
